id,splitOnRecType,splitOnPatchLocation,stimulusTag,splitOnExperimentDate,imageName,imagePatchIndex,celllabel,splitOnDelTag,currentPatchLocation_1,currentPatchLocation_2,equivalentIntensity,backgroundIntensity,MeanRespOn,SEM,nodeid,leafid
21,"exc","1286   635","image","2016/11/22","00152",6,"Cell2","keep",1286,635,0.315632163663893,0.199407172495471,-133.685484608864,0,17,21
22,"exc","1286   635","intensity","2016/11/22","00152",6,"Cell2","keep",1286,635,0.315632163663893,0.199407172495471,-133.649072922043,0,17,22
23,"inh","810  169","image","2016/11/22","00152",6,"Cell2","keep",810,169,0.211972365504401,0.199407172495471,121.130642790615,0,17,23
24,"inh","810  169","intensity","2016/11/22","00152",6,"Cell2","keep",810,169,0.211972365504401,0.199407172495471,260.156280684417,0,17,24
25,"exc","1241   648","image","2016/11/22","00152",7,"Cell2","keep",1241,648,0.328929454494783,0.199407172495471,-136.617250155411,32.5027753583261,17,25
26,"exc","1241   648","intensity","2016/11/22","00152",7,"Cell2","keep",1241,648,0.328929454494783,0.199407172495471,-138.996774134696,7.80875786821862,17,26
27,"inh","711  740","image","2016/11/22","00152",7,"Cell2","keep",711,740,0.232214937428454,0.199407172495471,34.9884890909842,266.59410664999,17,27
28,"inh","711  740","intensity","2016/11/22","00152",7,"Cell2","keep",711,740,0.232214937428454,0.199407172495471,-149.62874106697,80.6781932067385,17,28
29,"inh","252  337","image","2016/11/22","00152",8,"Cell2","keep",252,337,0.21563500012653,0.199407172495471,7.53001801935964,76.8867704445546,17,29
30,"inh","252  337","intensity","2016/11/22","00152",8,"Cell2","keep",252,337,0.21563500012653,0.199407172495471,-112.66873163408,132.319100180888,17,30
31,"exc","377  669","image","2016/11/22","00152",8,"Cell2","keep",377,669,0.212871511842733,0.199407172495471,-23.8621779007879,9.9606703649425,17,31
32,"exc","377  669","intensity","2016/11/22","00152",8,"Cell2","keep",377,669,0.212871511842733,0.199407172495471,3.81427825143825,1.23616871069878,17,32
33,"exc","1114   294","image","2016/11/22","00152",9,"Cell2","keep",1114,294,0.232608286605656,0.199407172495471,-40.5323811844168,18.5325493754786,17,33
34,"exc","1114   294","intensity","2016/11/22","00152",9,"Cell2","keep",1114,294,0.232608286605656,0.199407172495471,-51.1640183377636,31.1182406145773,17,34
35,"inh","1223   610","image","2016/11/22","00152",9,"Cell2","keep",1223,610,0.234236273910594,0.199407172495471,-142.434263447143,155.136908382698,17,35
36,"inh","1223   610","intensity","2016/11/22","00152",9,"Cell2","keep",1223,610,0.234236273910594,0.199407172495471,-120.310011710721,28.5293876599369,17,36
37,"inh","1157   301","image","2016/11/22","00152",10,"Cell2","keep",1157,301,0.239403621754483,0.199407172495471,-320.783149819707,19.6925877965461,17,37
38,"inh","1157   301","intensity","2016/11/22","00152",10,"Cell2","keep",1157,301,0.239403621754483,0.199407172495471,-188.557892912574,108.942848936388,17,38
39,"exc","544  542","image","2016/11/22","00152",10,"Cell2","keep",544,542,0.203476052620583,0.199407172495471,-58.1885699536247,0,17,39
40,"exc","544  542","intensity","2016/11/22","00152",10,"Cell2","keep",544,542,0.203476052620583,0.199407172495471,-53.4591747345191,0,17,40
41,"exc","1201   518","image","2016/11/22","00152",11,"Cell2","keep",1201,518,0.23414764442696,0.199407172495471,-64.4497722222298,0,17,41
42,"exc","1201   518","intensity","2016/11/22","00152",11,"Cell2","keep",1201,518,0.23414764442696,0.199407172495471,-65.3043484909825,0,17,42
43,"inh","357  359","image","2016/11/22","00152",11,"Cell2","keep",357,359,0.252385855002242,0.199407172495471,-187.372463757426,0,17,43
44,"inh","357  359","intensity","2016/11/22","00152",11,"Cell2","keep",357,359,0.252385855002242,0.199407172495471,-123.075701545211,0,17,44
45,"inh","1215   597","image","2016/11/22","00152",12,"Cell2","keep",1215,597,0.1982389589191,0.199407172495471,137.185371596561,0,17,45
46,"inh","1215   597","intensity","2016/11/22","00152",12,"Cell2","keep",1215,597,0.1982389589191,0.199407172495471,75.1166558665816,0,17,46
47,"exc","357  359","image","2016/11/22","00152",12,"Cell2","keep",357,359,0.252385855002242,0.199407172495471,-64.4619766888238,51.7322317038876,17,47
48,"exc","357  359","intensity","2016/11/22","00152",12,"Cell2","keep",357,359,0.252385855002242,0.199407172495471,-33.2796681647953,33.756971472562,17,48
49,"inh","1269   535","image","2016/11/22","00152",13,"Cell2","keep",1269,535,0.205720092501509,0.199407172495471,-26.8915629232875,111.551059382277,17,49
50,"inh","1269   535","intensity","2016/11/22","00152",13,"Cell2","keep",1269,535,0.205720092501509,0.199407172495471,-196.454902046156,86.551029626597,17,50
51,"exc","561  546","image","2016/11/22","00152",13,"Cell2","keep",561,546,0.203227678472581,0.199407172495471,-23.0739048960714,18.1199273935536,17,51
52,"exc","561  546","intensity","2016/11/22","00152",13,"Cell2","keep",561,546,0.203227678472581,0.199407172495471,7.7190394188304,23.8169527595954,17,52
53,"exc","1215   685","image","2016/11/22","00152",14,"Cell2","keep",1215,685,0.198224555269904,0.199407172495471,10.4595506742683,9.45372228661678,17,53
54,"exc","1215   685","intensity","2016/11/22","00152",14,"Cell2","keep",1215,685,0.198224555269904,0.199407172495471,-17.3938612951013,10.7504717196772,17,54
55,"inh","1254   572","image","2016/11/22","00152",14,"Cell2","keep",1254,572,0.226572601166513,0.199407172495471,-293.773511049724,119.590649003106,17,55
56,"inh","1254   572","intensity","2016/11/22","00152",14,"Cell2","keep",1254,572,0.226572601166513,0.199407172495471,-197.751292907703,85.6597807482909,17,56
57,"inh","1272   713","image","2016/11/22","00152",15,"Cell2","keep",1272,713,0.20329674064049,0.199407172495471,40.8354947081769,0,17,57
58,"inh","1272   713","intensity","2016/11/22","00152",15,"Cell2","keep",1272,713,0.20329674064049,0.199407172495471,21.7082207443967,0,17,58
59,"exc","533  572","image","2016/11/22","00152",15,"Cell2","keep",533,572,0.211229982670143,0.199407172495471,1.41976367022203,0,17,59
60,"exc","533  572","intensity","2016/11/22","00152",15,"Cell2","keep",533,572,0.211229982670143,0.199407172495471,9.92289543138053,0,17,60
61,"exc","1161   631","image","2016/11/22","00152",16,"Cell2","keep",1161,631,0.221005426884586,0.199407172495471,-7.61625165568242,0,17,61
62,"exc","1161   631","intensity","2016/11/22","00152",16,"Cell2","keep",1161,631,0.221005426884586,0.199407172495471,-3.1199754560776,0,17,62
63,"inh","1241   648","image","2016/11/22","00152",16,"Cell2","keep",1241,648,0.328929454494783,0.199407172495471,-240.437265910545,116.899631351065,17,63
64,"inh","1241   648","intensity","2016/11/22","00152",16,"Cell2","keep",1241,648,0.328929454494783,0.199407172495471,-72.3888855781134,9.08462090226228,17,64
65,"inh","1285   697","image","2016/11/22","00152",17,"Cell2","keep",1285,697,0.35843428506751,0.199407172495471,-199.848274744831,0,17,65
66,"inh","1285   697","intensity","2016/11/22","00152",17,"Cell2","keep",1285,697,0.35843428506751,0.199407172495471,-326.29343239425,0,17,66
67,"exc","689  703","image","2016/11/22","00152",17,"Cell2","keep",689,703,0.193096250128282,0.199407172495471,-14.6818666242447,0,17,67
68,"exc","689  703","intensity","2016/11/22","00152",17,"Cell2","keep",689,703,0.193096250128282,0.199407172495471,3.32915855272825,0,17,68
69,"inh","1153   358","image","2016/11/22","00152",18,"Cell2","keep",1153,358,0.20505414260448,0.199407172495471,49.820985168934,357.793150328317,17,69
70,"inh","1153   358","intensity","2016/11/22","00152",18,"Cell2","keep",1153,358,0.20505414260448,0.199407172495471,12.9158070512058,43.9826306547127,17,70
71,"exc","1223   610","image","2016/11/22","00152",18,"Cell2","keep",1223,610,0.234236273910594,0.199407172495471,-26.153945040751,14.8327090018755,17,71
72,"exc","1223   610","intensity","2016/11/22","00152",18,"Cell2","keep",1223,610,0.234236273910594,0.199407172495471,-46.4914541046699,21.2852538877172,17,72
73,"inh","561  546","image","2016/11/22","00152",18,"Cell2","keep",561,546,0.203227678472581,0.199407172495471,-102.377180517764,71.6368272684063,17,73
74,"inh","561  546","intensity","2016/11/22","00152",18,"Cell2","keep",561,546,0.203227678472581,0.199407172495471,106.510603032336,78.5515871933358,17,74
75,"inh","1161   631","image","2016/11/22","00152",19,"Cell2","keep",1161,631,0.221005426884586,0.199407172495471,80.6247414689508,47.2750328621581,17,75
76,"inh","1161   631","intensity","2016/11/22","00152",19,"Cell2","keep",1161,631,0.221005426884586,0.199407172495471,-151.69852751798,141.327775357629,17,76
77,"inh","1209   261","image","2016/11/22","00152",19,"Cell2","keep",1209,261,0.291619602198812,0.199407172495471,-113.710254316153,63.3768249175381,17,77
78,"inh","1209   261","intensity","2016/11/22","00152",19,"Cell2","keep",1209,261,0.291619602198812,0.199407172495471,-386.167002366515,299.566419156408,17,78
79,"exc","1285   697","image","2016/11/22","00152",19,"Cell2","keep",1285,697,0.35843428506751,0.199407172495471,-132.690956598049,18.9506457802409,17,79
80,"exc","1285   697","intensity","2016/11/22","00152",19,"Cell2","keep",1285,697,0.35843428506751,0.199407172495471,-187.346752164647,9.7316952629502,17,80
81,"inh","1201   518","image","2016/11/22","00152",20,"Cell2","keep",1201,518,0.23414764442696,0.199407172495471,154.725995194657,0,17,81
82,"inh","1201   518","intensity","2016/11/22","00152",20,"Cell2","keep",1201,518,0.23414764442696,0.199407172495471,-8.76740039107116,0,17,82
83,"inh","1223   610","image","2016/11/22","00152",20,"Cell2","keep",1223,610,0.234236273910594,0.199407172495471,-280.935301837421,114.376537808224,17,83
84,"inh","1223   610","intensity","2016/11/22","00152",20,"Cell2","keep",1223,610,0.234236273910594,0.199407172495471,-112.153750785132,55.7206997288886,17,84
85,"exc","1289   789","image","2016/11/22","00152",20,"Cell2","keep",1289,789,0.263057793774949,0.199407172495471,-99.136331516445,18.5931370077093,17,85
86,"exc","1289   789","intensity","2016/11/22","00152",20,"Cell2","keep",1289,789,0.263057793774949,0.199407172495471,-85.9873786164261,10.6279625122163,17,86
87,"exc","672  738","image","2016/11/22","00152",21,"Cell2","keep",672,738,0.221402349452144,0.199407172495471,4.344381208089,0.622626033387533,17,87
88,"exc","672  738","intensity","2016/11/22","00152",21,"Cell2","keep",672,738,0.221402349452144,0.199407172495471,40.4169665663921,10.1749294782564,17,88
89,"inh","785  180","image","2016/11/22","00152",21,"Cell2","keep",785,180,0.204977907987765,0.199407172495471,16.5517917877002,0,17,89
90,"inh","785  180","intensity","2016/11/22","00152",21,"Cell2","keep",785,180,0.204977907987765,0.199407172495471,44.141739030171,0,17,90
91,"exc","1269   535","image","2016/11/22","00152",22,"Cell2","keep",1269,535,0.205720092501509,0.199407172495471,-7.34958074782578,0,17,91
92,"exc","1269   535","intensity","2016/11/22","00152",22,"Cell2","keep",1269,535,0.205720092501509,0.199407172495471,-8.13094734485169,0,17,92
93,"inh","358  382","image","2016/11/22","00152",22,"Cell2","keep",358,382,0.296731775771528,0.199407172495471,-309.778624979235,112.211917643261,17,93
94,"inh","358  382","intensity","2016/11/22","00152",22,"Cell2","keep",358,382,0.296731775771528,0.199407172495471,-252.257229684204,256.432856699617,17,94
95,"inh","1149   340","image","2016/11/22","00152",23,"Cell2","keep",1149,340,0.241533477189561,0.199407172495471,-84.7220277934649,119.388250322578,17,95
96,"inh","1149   340","intensity","2016/11/22","00152",23,"Cell2","keep",1149,340,0.241533477189561,0.199407172495471,-220.713450978644,138.98308938708,17,96
97,"exc","1260   551","image","2016/11/22","00152",23,"Cell2","keep",1260,551,0.204684918753629,0.199407172495471,-12.4409496945827,0,17,97
98,"exc","1260   551","intensity","2016/11/22","00152",23,"Cell2","keep",1260,551,0.204684918753629,0.199407172495471,-1.91041510218427,0,17,98
99,"exc","1272   713","image","2016/11/22","00152",24,"Cell2","keep",1272,713,0.20329674064049,0.199407172495471,-28.5376622128331,9.50076654819399,17,99
100,"exc","1272   713","intensity","2016/11/22","00152",24,"Cell2","keep",1272,713,0.20329674064049,0.199407172495471,-31.5472906793527,20.0669888557665,17,100
101,"inh","561  546","image","2016/11/22","00152",24,"Cell2","keep",561,546,0.203227678472581,0.199407172495471,125.424921436765,0,17,101
102,"inh","561  546","intensity","2016/11/22","00152",24,"Cell2","keep",561,546,0.203227678472581,0.199407172495471,52.6408179634745,0,17,102
103,"exc","1153   358","image","2016/11/22","00152",25,"Cell2","keep",1153,358,0.20505414260448,0.199407172495471,18.367189534079,0,17,103
104,"exc","1153   358","intensity","2016/11/22","00152",25,"Cell2","keep",1153,358,0.20505414260448,0.199407172495471,-0.645750962362839,0,17,104
105,"inh","1260   551","image","2016/11/22","00152",25,"Cell2","keep",1260,551,0.204684918753629,0.199407172495471,20.807233638796,83.8871086994034,17,105
106,"inh","1260   551","intensity","2016/11/22","00152",25,"Cell2","keep",1260,551,0.204684918753629,0.199407172495471,-74.1476167599136,94.4740265223431,17,106
107,"inh","1289   789","image","2016/11/22","00152",26,"Cell2","keep",1289,789,0.263057793774949,0.199407172495471,-230.610867411343,0,17,107
108,"inh","1289   789","intensity","2016/11/22","00152",26,"Cell2","keep",1289,789,0.263057793774949,0.199407172495471,-106.676853064039,0,17,108
109,"exc","690  764","image","2016/11/22","00152",26,"Cell2","keep",690,764,0.210504619803079,0.199407172495471,-11.4379957910628,30.5571735338646,17,109
110,"exc","690  764","intensity","2016/11/22","00152",26,"Cell2","keep",690,764,0.210504619803079,0.199407172495471,-36.9779002465196,30.1929442687875,17,110
111,"inh","544  542","image","2016/11/22","00152",27,"Cell2","keep",544,542,0.203476052620583,0.199407172495471,41.909958369269,0,17,111
112,"inh","544  542","intensity","2016/11/22","00152",27,"Cell2","keep",544,542,0.203476052620583,0.199407172495471,25.5706957777049,0,17,112
113,"exc","958  566","image","2016/11/22","00152",27,"Cell2","keep",958,566,0.209530380051004,0.199407172495471,-19.4339421514097,0,17,113
114,"exc","958  566","intensity","2016/11/22","00152",27,"Cell2","keep",958,566,0.209530380051004,0.199407172495471,-31.7539190968122,0,17,114
115,"exc","1149   340","image","2016/11/22","00152",28,"Cell2","keep",1149,340,0.241533477189561,0.199407172495471,-57.293912986103,0,17,115
116,"exc","1149   340","intensity","2016/11/22","00152",28,"Cell2","keep",1149,340,0.241533477189561,0.199407172495471,-38.0421133477934,0,17,116
117,"inh","672  738","image","2016/11/22","00152",28,"Cell2","keep",672,738,0.221402349452144,0.199407172495471,258.220863395567,0,17,117
118,"inh","672  738","intensity","2016/11/22","00152",28,"Cell2","keep",672,738,0.221402349452144,0.199407172495471,134.194813639868,0,17,118
119,"inh","1187   597","image","2016/11/22","00152",29,"Cell2","keep",1187,597,0.194548851073055,0.199407172495471,195.199314853503,170.714259640976,17,119
120,"inh","1187   597","intensity","2016/11/22","00152",29,"Cell2","keep",1187,597,0.194548851073055,0.199407172495471,62.1814466566789,40.6719797744547,17,120
121,"exc","1287   606","image","2016/11/22","00152",29,"Cell2","keep",1287,606,0.254851354595046,0.199407172495471,-73.9685944336829,0,17,121
122,"exc","1287   606","intensity","2016/11/22","00152",29,"Cell2","keep",1287,606,0.254851354595046,0.199407172495471,-79.3477835093039,0,17,122
123,"inh","1259   598","image","2016/11/22","00152",30,"Cell2","keep",1259,598,0.252032036329711,0.199407172495471,-366.441586356049,0,17,123
124,"inh","1259   598","intensity","2016/11/22","00152",30,"Cell2","keep",1259,598,0.252032036329711,0.199407172495471,-398.311435016433,0,17,124
125,"exc","1303   683","image","2016/11/22","00152",30,"Cell2","keep",1303,683,0.410724057635341,0.199407172495471,-232.461279325294,13.5806189666315,17,125
126,"exc","1303   683","intensity","2016/11/22","00152",30,"Cell2","keep",1303,683,0.410724057635341,0.199407172495471,-236.456177543164,32.2906720872807,17,126
127,"inh","283  325","image","2016/11/22","01151",1,"Cell2","keep",283,325,0.191452796618253,0.182263333966988,-120.727216900899,114.073602957568,17,127
128,"inh","283  325","intensity","2016/11/22","01151",1,"Cell2","keep",283,325,0.191452796618253,0.182263333966988,-10.7056328971268,68.6792091851828,17,128
129,"exc","975  274","image","2016/11/22","01151",1,"Cell2","keep",975,274,0.216200787118852,0.182263333966988,-23.3650995875567,0,17,129
130,"exc","975  274","intensity","2016/11/22","01151",1,"Cell2","keep",975,274,0.216200787118852,0.182263333966988,-51.4214181175508,0,17,130
131,"exc","1025   700","image","2016/11/22","01151",2,"Cell2","keep",1025,700,0.209042276246805,0.182263333966988,-66.4079007699124,13.5230436242725,17,131
132,"exc","1025   700","intensity","2016/11/22","01151",2,"Cell2","keep",1025,700,0.209042276246805,0.182263333966988,-15.9851180286194,10.4529142841645,17,132
133,"inh","1292   330","image","2016/11/22","01151",2,"Cell2","keep",1292,330,0.193713311207776,0.182263333966988,-130.986222263084,41.1249364651406,17,133
134,"inh","1292   330","intensity","2016/11/22","01151",2,"Cell2","keep",1292,330,0.193713311207776,0.182263333966988,-272.63195622503,132.013875157222,17,134
135,"exc","334  476","image","2016/11/22","01151",2,"Cell2","keep",334,476,0.207405921974039,0.182263333966988,-23.6234463125326,0,17,135
136,"exc","334  476","intensity","2016/11/22","01151",2,"Cell2","keep",334,476,0.207405921974039,0.182263333966988,-8.2264832217517,0,17,136
137,"exc","1023   668","image","2016/11/22","01151",3,"Cell2","keep",1023,668,0.184461134053855,0.182263333966988,15.0882384660854,4.63170259930248,17,137
138,"exc","1023   668","intensity","2016/11/22","01151",3,"Cell2","keep",1023,668,0.184461134053855,0.182263333966988,-12.9556289985616,1.17411946893979,17,138
139,"exc","855  429","image","2016/11/22","01151",3,"Cell2","keep",855,429,0.197640542659565,0.182263333966988,-4.33334992925475,22.6146676591604,17,139
140,"exc","855  429","intensity","2016/11/22","01151",3,"Cell2","keep",855,429,0.197640542659565,0.182263333966988,-21.0447257076379,24.04641617981,17,140
141,"inh","972  743","image","2016/11/22","01151",3,"Cell2","keep",972,743,0.208118568386678,0.182263333966988,-98.6243321209554,64.9974790550976,17,141
142,"inh","972  743","intensity","2016/11/22","01151",3,"Cell2","keep",972,743,0.208118568386678,0.182263333966988,160.155629593403,94.3273908326763,17,142
143,"exc","655  539","image","2016/11/22","01151",4,"Cell2","keep",655,539,0.219739982095702,0.182263333966988,-35.9352111532496,0,17,143
144,"exc","655  539","intensity","2016/11/22","01151",4,"Cell2","keep",655,539,0.219739982095702,0.182263333966988,-23.5523065919459,0,17,144
145,"inh","824  682","image","2016/11/22","01151",4,"Cell2","keep",824,682,0.190303249842959,0.182263333966988,-215.30078184208,0,17,145
146,"inh","824  682","intensity","2016/11/22","01151",4,"Cell2","keep",824,682,0.190303249842959,0.182263333966988,-66.9925106521271,0,17,146
147,"exc","1025   700","image","2016/11/22","01151",5,"Cell2","keep",1025,700,0.209042276246805,0.182263333966988,-20.7025797745952,0,17,147
148,"exc","1025   700","intensity","2016/11/22","01151",5,"Cell2","keep",1025,700,0.209042276246805,0.182263333966988,-32.7616989425991,0,17,148
149,"inh","1104   435","image","2016/11/22","01151",5,"Cell2","keep",1104,435,0.198630998837658,0.182263333966988,-330.063735213756,151.312995536684,17,149
150,"inh","1104   435","intensity","2016/11/22","01151",5,"Cell2","keep",1104,435,0.198630998837658,0.182263333966988,-174.015797165096,165.386898585781,17,150
151,"inh","241  685","image","2016/11/22","01151",6,"Cell2","keep",241,685,0.183884664537146,0.182263333966988,-78.3743144844477,241.981718058394,17,151
152,"inh","241  685","intensity","2016/11/22","01151",6,"Cell2","keep",241,685,0.183884664537146,0.182263333966988,150.139971378025,57.3447565733134,17,152
153,"exc","280  457","image","2016/11/22","01151",6,"Cell2","keep",280,457,0.209436930048007,0.182263333966988,-34.7326373725626,0,17,153
154,"exc","280  457","intensity","2016/11/22","01151",6,"Cell2","keep",280,457,0.209436930048007,0.182263333966988,-23.9788784938223,0,17,154
155,"inh","280  457","image","2016/11/22","01151",7,"Cell2","keep",280,457,0.209436930048007,0.182263333966988,-126.859274740278,0,17,155
156,"inh","280  457","intensity","2016/11/22","01151",7,"Cell2","keep",280,457,0.209436930048007,0.182263333966988,23.736361295803,0,17,156
157,"exc","669  352","image","2016/11/22","01151",7,"Cell2","keep",669,352,0.189125215351419,0.182263333966988,6.86800684651451,48.5949086662708,17,157
158,"exc","669  352","intensity","2016/11/22","01151",7,"Cell2","keep",669,352,0.189125215351419,0.182263333966988,12.9888178567086,3.35986062229164,17,158
159,"exc","1104   435","image","2016/11/22","01151",8,"Cell2","keep",1104,435,0.198630998837658,0.182263333966988,-30.2793451677549,0,17,159
160,"exc","1104   435","intensity","2016/11/22","01151",8,"Cell2","keep",1104,435,0.198630998837658,0.182263333966988,-31.6823652476179,0,17,160
161,"inh","977  856","image","2016/11/22","01151",8,"Cell2","keep",977,856,0.204138752406195,0.182263333966988,-10.3551447479937,0,17,161
162,"inh","977  856","intensity","2016/11/22","01151",8,"Cell2","keep",977,856,0.204138752406195,0.182263333966988,174.477508652327,0,17,162
163,"inh","855  429","image","2016/11/22","01151",9,"Cell2","keep",855,429,0.197640542659565,0.182263333966988,-140.984991397138,66.6978487868877,17,163
164,"inh","855  429","intensity","2016/11/22","01151",9,"Cell2","keep",855,429,0.197640542659565,0.182263333966988,-49.1343200294259,118.298332543598,17,164
165,"exc","949  295","image","2016/11/22","01151",9,"Cell2","keep",949,295,0.194281360252641,0.182263333966988,-28.0068460079357,40.5312720875424,17,165
166,"exc","949  295","intensity","2016/11/22","01151",9,"Cell2","keep",949,295,0.194281360252641,0.182263333966988,-12.4118249727693,18.9595037773007,17,166
167,"inh","564  645","image","2016/11/22","01151",10,"Cell2","keep",564,645,0.197799571569769,0.182263333966988,-98.5839601193658,0,17,167
168,"inh","564  645","intensity","2016/11/22","01151",10,"Cell2","keep",564,645,0.197799571569769,0.182263333966988,-115.376797925837,0,17,168
169,"exc","709  804","image","2016/11/22","01151",10,"Cell2","keep",709,804,0.205338362698116,0.182263333966988,-22.3889856950624,21.2665426616761,17,169
170,"exc","709  804","intensity","2016/11/22","01151",10,"Cell2","keep",709,804,0.205338362698116,0.182263333966988,-37.5352811475636,22.990568767702,17,170
171,"exc","388  596","image","2016/11/22","01151",11,"Cell2","keep",388,596,0.195580604314003,0.182263333966988,-29.9030746651264,40.2111606546246,17,171
172,"exc","388  596","intensity","2016/11/22","01151",11,"Cell2","keep",388,596,0.195580604314003,0.182263333966988,-19.3774267046597,9.6396509119084,17,172
173,"inh","978  385","image","2016/11/22","01151",11,"Cell2","keep",978,385,0.274344064400344,0.182263333966988,-140.451347141527,0,17,173
174,"inh","978  385","intensity","2016/11/22","01151",11,"Cell2","keep",978,385,0.274344064400344,0.182263333966988,-330.24797643295,0,17,174
175,"inh","1022   674","image","2016/11/22","01151",12,"Cell2","keep",1022,674,0.180549739493947,0.182263333966988,43.604965338567,48.5888652912551,17,175
176,"inh","1022   674","intensity","2016/11/22","01151",12,"Cell2","keep",1022,674,0.180549739493947,0.182263333966988,218.596095154928,163.194279779591,17,176
177,"exc","977  297","image","2016/11/22","01151",12,"Cell2","keep",977,297,0.215420860932386,0.182263333966988,-38.2751714272182,22.8294623490919,17,177
178,"exc","977  297","intensity","2016/11/22","01151",12,"Cell2","keep",977,297,0.215420860932386,0.182263333966988,-27.75551627644,15.7654467546385,17,178
179,"inh","1293   320","image","2016/11/22","01151",13,"Cell2","keep",1293,320,0.182497395641511,0.182263333966988,49.2469841572608,0,17,179
180,"inh","1293   320","intensity","2016/11/22","01151",13,"Cell2","keep",1293,320,0.182497395641511,0.182263333966988,121.88327538743,0,17,180
181,"exc","677  664","image","2016/11/22","01151",13,"Cell2","keep",677,664,0.192756502452204,0.182263333966988,12.1698481721513,23.2633906554945,17,181
182,"exc","677  664","intensity","2016/11/22","01151",13,"Cell2","keep",677,664,0.192756502452204,0.182263333966988,-27.8082384336603,8.6241700951556,17,182
183,"exc","959  288","image","2016/11/22","01151",14,"Cell2","keep",959,288,0.198138908266661,0.182263333966988,-30.3845276388422,0,17,183
184,"exc","959  288","intensity","2016/11/22","01151",14,"Cell2","keep",959,288,0.198138908266661,0.182263333966988,-6.33612689968209,0,17,184
185,"inh","989  333","image","2016/11/22","01151",14,"Cell2","keep",989,333,0.247370301166901,0.182263333966988,-19.1013742504152,0,17,185
186,"inh","989  333","intensity","2016/11/22","01151",14,"Cell2","keep",989,333,0.247370301166901,0.182263333966988,-253.78001899414,0,17,186
187,"inh","709  804","image","2016/11/22","01151",15,"Cell2","keep",709,804,0.205338362698116,0.182263333966988,8.12083331675395,75.1865458243571,17,187
188,"inh","709  804","intensity","2016/11/22","01151",15,"Cell2","keep",709,804,0.205338362698116,0.182263333966988,26.3961124739957,196.576996115697,17,188
189,"exc","968  324","image","2016/11/22","01151",15,"Cell2","keep",968,324,0.215321160534141,0.182263333966988,-24.8681453267526,12.991417468398,17,189
190,"exc","968  324","intensity","2016/11/22","01151",15,"Cell2","keep",968,324,0.215321160534141,0.182263333966988,-36.7351443218509,29.6116215886227,17,190
191,"exc","1021   335","image","2016/11/22","01151",16,"Cell2","keep",1021,335,0.191560738986697,0.182263333966988,32.5051893068154,0,17,191
192,"exc","1021   335","intensity","2016/11/22","01151",16,"Cell2","keep",1021,335,0.191560738986697,0.182263333966988,19.3535108913993,0,17,192
193,"inh","1046   804","image","2016/11/22","01151",16,"Cell2","keep",1046,804,0.197616229053137,0.182263333966988,-175.863741464695,183.000779721833,17,193
194,"inh","1046   804","intensity","2016/11/22","01151",16,"Cell2","keep",1046,804,0.197616229053137,0.182263333966988,-83.0822539415403,173.853366065186,17,194
195,"inh","1025   700","image","2016/11/22","01151",17,"Cell2","keep",1025,700,0.209042276246805,0.182263333966988,-439.691916645797,0,17,195
196,"inh","1025   700","intensity","2016/11/22","01151",17,"Cell2","keep",1025,700,0.209042276246805,0.182263333966988,-324.896340297836,0,17,196
197,"exc","1293   320","image","2016/11/22","01151",17,"Cell2","keep",1293,320,0.182497395641511,0.182263333966988,16.3215892245053,12.0195920149603,17,197
198,"exc","1293   320","intensity","2016/11/22","01151",17,"Cell2","keep",1293,320,0.182497395641511,0.182263333966988,-13.3773935837156,23.5590119562901,17,198
199,"exc","293  689","image","2016/11/22","01151",18,"Cell2","keep",293,689,0.187399775259967,0.182263333966988,-14.5735155882422,16.1401413167943,17,199
200,"exc","293  689","intensity","2016/11/22","01151",18,"Cell2","keep",293,689,0.187399775259967,0.182263333966988,-14.920368183277,23.0877115289704,17,200
201,"inh","329  457","image","2016/11/22","01151",18,"Cell2","keep",329,457,0.19896048309213,0.182263333966988,-21.3189936516362,68.074523156458,17,201
202,"inh","329  457","intensity","2016/11/22","01151",18,"Cell2","keep",329,457,0.19896048309213,0.182263333966988,-175.480088468267,234.06212444208,17,202
203,"exc","680  640","image","2016/11/22","01151",19,"Cell2","keep",680,640,0.184060452805283,0.182263333966988,-15.2260703322502,0,17,203
204,"inh","680  640","image","2016/11/22","01151",19,"Cell2","keep",680,640,0.184060452805283,0.182263333966988,-484.760339977614,0,17,204
205,"exc","680  640","intensity","2016/11/22","01151",19,"Cell2","keep",680,640,0.184060452805283,0.182263333966988,-1.81204765740375,0,17,205
206,"inh","680  640","intensity","2016/11/22","01151",19,"Cell2","keep",680,640,0.184060452805283,0.182263333966988,-246.996454027759,0,17,206
207,"exc","661  648","image","2016/11/22","01151",20,"Cell2","keep",661,648,0.180799346418599,0.182263333966988,30.5126824672502,13.2088702929109,17,207
208,"exc","661  648","intensity","2016/11/22","01151",20,"Cell2","keep",661,648,0.180799346418599,0.182263333966988,0.0201960285207513,16.8636115168659,17,208
209,"inh","999  252","image","2016/11/22","01151",20,"Cell2","keep",999,252,0.243358079659779,0.182263333966988,-257.352867445613,0,17,209
210,"inh","999  252","intensity","2016/11/22","01151",20,"Cell2","keep",999,252,0.243358079659779,0.182263333966988,-64.7282494901546,0,17,210
211,"exc","283  325","image","2016/11/22","01151",21,"Cell2","keep",283,325,0.191452796618253,0.182263333966988,-28.9268937925034,0,17,211
